file_name,class_id,confidence,point1_x,point1_y,point2_x,point2_y,point3_x,point3_y,point4_x,point4_y
153734005.png,31,0.853599,1340,577,1631,577,1631,860,1340,860
153735014.png,4,0.974516,742,131,984,131,984,389,742,389
153751732.png,29,0.917719,1120,75,1357,75,1357,312,1120,312
153757102.png,11,0.653771,1110,131,1359,131,1359,360,1110,360
153802186.png,7,0.969743,1059,0,1332,0,1332,248,1059,248
153814227.png,7,0.984377,729,98,1003,98,1003,382,729,382
153849813.png,15,0.981342,1099,79,1358,79,1358,308,1099,308
153902698.png,1,0.951731,1269,386,1549,386,1549,639,1269,639
153923482.png,17,0.838689,770,94,1028,94,1028,371,770,371
153924467.png,13,0.977118,1097,116,1349,116,1349,350,1097,350
153941184.png,11,0.932018,718,107,977,107,977,347,718,347
154043079.png,7,0.960675,1060,108,1347,108,1347,390,1060,390
154049894.png,30,0.974928,378,240,621,240,621,483,378,483
154058599.png,4,0.666659,1210,268,1441,268,1441,511,1210,511
154058599.png,23,0.640911,1210,267,1441,267,1441,511,1210,511
154106268.png,27,0.905184,1495,768,1786,768,1786,1078,1495,1078
154106268.png,4,0.871528,1213,179,1442,179,1442,412,1213,412
154106268.png,11,0.694905,886,333,1106,333,1106,625,886,625
154114813.png,4,0.974785,1204,116,1454,116,1454,375,1204,375
154154250.png,4,0.959403,437,252,656,252,656,491,437,491
154157718.png,13,0.972502,468,565,738,565,738,830,468,830
154208159.png,4,0.951955,759,112,997,112,997,368,759,368
154216547.png,14,0.952865,855,409,1126,409,1126,660,855,660
154220253.png,7,0.90923,465,427,756,427,756,729,465,729
154221446.png,17,0.972538,1061,65,1317,65,1317,294,1061,294
154228943.png,10,0.96426,654,225,937,225,937,467,654,467
154234991.png,21,0.978573,717,40,980,40,980,331,717,331
154238954.png,15,0.966781,757,96,1010,96,1010,327,757,327
154258458.png,7,0.976567,446,357,711,357,711,663,446,663
154308483.png,21,0.973416,623,229,888,229,888,541,623,541
154308483.png,11,0.732337,1090,0,1321,0,1321,162,1090,162
154314673.png,32,0.978371,357,133,596,133,596,392,357,392
154316557.png,13,0.929876,721,31,962,31,962,255,721,255
154318099.png,13,0.967146,984,677,1272,677,1272,948,984,948
154326453.png,10,0.922827,797,269,1061,269,1061,517,797,517
154334157.png,13,0.974482,492,549,760,549,760,811,492,811
154335648.png,28,0.84445,1181,149,1441,149,1441,415,1181,415
154335648.png,21,0.617406,1181,150,1440,150,1440,416,1181,416
154338616.png,28,0.952997,1174,119,1429,119,1429,387,1174,387
154340991.png,13,0.961711,427,608,713,608,713,894,427,894
154340991.png,12,0.957084,341,251,588,251,588,489,341,489
154348353.png,7,0.977326,1088,0,1358,0,1358,249,1088,249
154404486.png,10,0.950864,477,434,746,434,746,690,477,690
154412881.png,4,0.97003,1251,208,1511,208,1511,475,1251,475
154412881.png,31,0.95351,954,613,1261,613,1261,903,954,903
154416586.png,28,0.965943,1281,367,1560,367,1560,655,1281,655
154423106.png,5,0.949089,1392,708,1713,708,1713,998,1392,998
154456118.png,1,0.954936,1153,84,1407,84,1407,312,1153,312
154456118.png,27,0.590536,755,119,1064,119,1064,404,755,404
154503351.png,14,0.913211,792,165,1048,165,1048,401,792,401
154518519.png,27,0.946187,721,9,953,9,953,269,721,269
154518519.png,33,0.770442,949,584,1269,584,1269,979,949,979
154533952.png,25,0.688034,1068,40,1306,40,1306,276,1068,276
154547621.png,5,0.969532,509,535,786,535,786,807,509,807
154552482.png,21,0.934027,750,121,1002,121,1002,356,750,356
154553295.png,20,0.968774,912,519,1195,519,1195,789,912,789
154553295.png,11,0.551911,1092,122,1371,122,1371,412,1092,412
154606607.png,3,0.795923,1080,16,1332,16,1332,280,1080,280
154606607.png,7,0.668366,1080,18,1332,18,1332,279,1080,279
154631893.png,13,0.984058,1398,677,1700,677,1700,953,1398,953
154636356.png,13,0.981652,1324,654,1625,654,1625,929,1324,929
154636356.png,11,0.92794,558,575,838,575,838,909,558,909
154641348.png,30,0.967967,704,69,948,69,948,293,704,293
154654954.png,11,0.692831,993,726,1300,726,1300,1058,993,1058
154654954.png,13,0.535236,803,234,1057,234,1057,475,803,475
154656340.png,1,0.970832,560,103,823,103,823,333,560,333
154712319.png,17,0.662999,1093,39,1351,39,1351,299,1093,299
154716185.png,10,0.949035,449,363,723,363,723,615,449,615
154730787.png,4,0.830622,1184,241,1417,241,1417,480,1184,480
154732624.png,1,0.9241,1113,88,1365,88,1365,318,1113,318
154733626.png,0,0.967612,1377,610,1677,610,1677,884,1377,884
154745018.png,26,0.888482,1032,0,1268,0,1268,234,1032,234
154745018.png,17,0.747537,300,0,537,0,537,242,300,242
154806621.png,15,0.926635,751,47,995,47,995,271,751,271
154820189.png,11,0.539107,1078,37,1342,37,1342,329,1078,329
154916991.png,7,0.971533,1504,786,1822,786,1822,1080,1504,1080
154916991.png,27,0.965661,697,42,936,42,936,294,697,294
154921287.png,15,0.957031,1099,87,1357,87,1357,314,1099,314
154948194.png,30,0.954235,726,122,969,122,969,352,726,352
154958320.png,0,0.65328,1147,171,1409,171,1409,405,1147,405
155007158.png,25,0.960395,1270,450,1567,450,1567,763,1270,763
155007158.png,27,0.593495,765,117,1097,117,1097,464,765,464
155011726.png,20,0.779378,1377,700,1692,700,1692,990,1377,990
155011726.png,6,0.607974,1378,699,1693,699,1693,990,1378,990
155015123.png,30,0.978971,1119,219,1377,219,1377,458,1119,458
155020226.png,26,0.78542,755,162,1002,162,1002,426,755,426
155033361.png,20,0.949272,1205,266,1475,266,1475,515,1205,515
155033361.png,21,0.551607,885,434,1169,434,1169,717,885,717
155034359.png,20,0.933295,1447,737,1764,737,1764,1022,1447,1022
155034359.png,11,0.918202,675,4,926,4,926,261,675,261
155049701.png,20,0.970763,787,258,1048,258,1048,512,787,512
155049701.png,11,0.907117,1064,0,1327,0,1327,237,1064,237
155050371.png,20,0.952376,886,509,1169,509,1169,778,886,778
155053491.png,14,0.971417,1440,706,1747,706,1747,984,1440,984
155105361.png,11,0.792213,350,103,585,103,585,383,350,383
155105361.png,17,0.74081,1253,441,1557,441,1557,774,1253,774
155105361.png,21,0.579192,1253,439,1556,439,1556,775,1253,775
155108989.png,6,0.914202,1201,269,1492,269,1492,538,1201,538
155108989.png,33,0.560669,446,434,712,434,712,723,446,723
155108989.png,21,0.545066,1201,268,1492,268,1492,541,1201,541
155128996.png,17,0.734346,1388,599,1691,599,1691,892,1388,892
155128996.png,33,0.604028,771,86,1006,86,1006,325,771,325
155150022.png,20,0.945521,1317,524,1613,524,1613,785,1317,785
155150022.png,15,0.916574,1010,0,1257,0,1257,54,1010,54
155204922.png,26,0.586436,721,47,954,47,954,278,721,278
155231127.png,4,0.905722,1233,227,1467,227,1467,467,1233,467
155257396.png,21,0.903126,769,82,1023,82,1023,317,769,317
155313105.png,5,0.768144,1049,36,1309,36,1309,266,1049,266
155323289.png,7,0.977268,682,110,945,110,945,390,682,390
155350399.png,4,0.963243,1169,99,1421,99,1421,353,1169,353
155350399.png,7,0.858043,487,615,764,615,764,913,487,913
155356396.png,5,0.522262,1119,38,1352,38,1352,256,1119,256
155400400.png,33,0.92778,890,433,1171,433,1171,724,890,724
155404195.png,13,0.97508,1177,161,1437,161,1437,399,1177,399
155404195.png,22,0.949314,849,421,1092,421,1092,671,849,671
155404195.png,24,0.835121,1464,763,1784,763,1784,1073,1464,1073
155425230.png,15,0.970687,422,435,688,435,688,695,422,695
155454433.png,16,0.905925,1138,113,1412,113,1412,367,1138,367
155457005.png,32,0.776765,791,274,1060,274,1060,554,791,554
155506793.png,10,0.916003,403,192,654,192,654,428,403,428
155522727.png,28,0.971305,1175,185,1440,185,1440,457,1175,457
155522727.png,24,0.854826,834,296,1116,296,1116,594,834,594
155531861.png,10,0.959456,1197,260,1467,260,1467,503,1197,503
155549064.png,4,0.868325,1057,58,1301,58,1301,314,1057,314
155550964.png,10,0.914308,805,184,1065,184,1065,423,805,423
155618066.png,20,0.967342,473,466,742,466,742,734,473,734
155640095.png,5,0.965652,478,489,753,489,753,754,478,754
155657540.png,29,0.939438,375,183,613,183,613,430,375,430
155657957.png,30,0.978137,407,429,667,429,667,682,407,682
155657957.png,7,0.639592,1209,406,1509,406,1509,690,1209,690
155708203.png,10,0.888156,1166,137,1425,137,1425,365,1166,365
155726501.png,13,0.959183,887,451,1160,451,1160,705,887,705
155726501.png,27,0.525537,480,407,702,407,702,687,480,687
155737304.png,31,0.900498,1131,9,1377,9,1377,256,1131,256
155737304.png,17,0.725807,1132,2,1379,2,1379,257,1132,257
155738275.png,1,0.973731,422,405,686,405,686,661,422,661
155801132.png,13,0.97902,1123,194,1381,194,1381,431,1123,431
155822303.png,0,0.96447,1039,1,1289,1,1289,208,1039,208
155822303.png,21,0.520428,652,43,879,43,879,186,652,186
155824001.png,21,0.969476,707,522,996,522,996,866,707,866
155844940.png,21,0.979246,1108,33,1374,33,1374,324,1108,324
155853136.png,17,0.981435,744,121,1005,121,1005,406,744,406
155906101.png,11,0.836903,1121,2,1395,2,1395,291,1121,291
155910704.png,10,0.928958,1158,177,1419,177,1419,413,1158,413
155915132.png,15,0.939658,1148,174,1406,174,1406,397,1148,397
155931932.png,21,0.976,1165,139,1443,139,1443,440,1165,440
155931932.png,1,0.726384,842,433,1120,433,1120,694,842,694
155931972.png,17,0.917997,1127,113,1384,113,1384,344,1127,344
155932010.png,1,0.905334,833,526,1113,526,1113,794,833,794
155932010.png,0,0.904087,1156,258,1424,258,1424,501,1156,501
155932010.png,1,0.513381,1157,258,1424,258,1424,501,1157,501
155932904.png,12,0.77857,383,205,622,205,622,446,383,446
155937355.png,27,0.955228,697,48,931,48,931,298,697,298
155945704.png,15,0.985294,730,72,978,72,978,301,730,301
155952037.png,15,0.939291,767,121,1014,121,1014,350,767,350
155952037.png,26,0.916683,1023,0,1274,0,1274,127,1023,127
155953332.png,1,0.94377,1140,148,1399,148,1399,384,1140,384
160003135.png,11,0.941938,1080,0,1348,0,1348,271,1080,271
160007404.png,17,0.931331,992,60,1243,60,1243,336,992,336
160024935.png,4,0.915665,815,260,1066,260,1066,531,815,531
160051601.png,21,0.970568,1340,481,1648,481,1648,811,1340,811
160108848.png,17,0.60725,744,95,979,95,979,320,744,320
160112367.png,28,0.96549,735,7,977,7,977,261,735,261
160112367.png,24,0.944857,1417,685,1736,685,1736,1017,1417,1017
160222067.png,7,0.963668,576,0,848,0,848,226,576,226
160229235.png,33,0.810106,771,86,1026,86,1026,343,771,343
160229235.png,17,0.567638,771,87,1026,87,1026,343,771,343
160257057.png,15,0.962733,717,104,967,104,967,331,717,331
160257057.png,17,0.735783,1163,152,1420,152,1420,410,1163,410
160306469.png,21,0.947936,569,732,870,732,870,1080,569,1080
160310993.png,12,0.935887,425,165,647,165,647,399,425,399
160353982.png,28,0.840031,450,508,723,508,723,800,450,800
160357671.png,21,0.907701,711,45,957,45,957,271,711,271
160357671.png,22,0.689694,969,798,1275,798,1275,1080,969,1080
160430204.png,14,0.774857,939,611,1231,611,1231,880,939,880
160435838.png,15,0.972234,715,70,962,70,962,294,715,294
160437270.png,0,0.956903,488,594,762,594,762,863,488,863
160502053.png,21,0.973077,1104,91,1380,91,1380,389,1104,389
160502674.png,4,0.975502,1098,0,1338,0,1338,230,1098,230
160511120.png,6,0.975656,1381,590,1679,590,1679,859,1381,859
160519538.png,4,0.550079,717,141,959,141,959,387,717,387
160529242.png,33,0.957962,698,63,950,63,950,323,698,323
160529242.png,13,0.864687,1134,121,1401,121,1401,377,1134,377
160542469.png,31,0.961164,1112,203,1364,203,1364,447,1112,447
160542469.png,29,0.917721,671,84,908,84,908,320,671,320
160550740.png,28,0.973347,1107,96,1366,96,1366,363,1107,363
160550740.png,11,0.732695,842,375,1130,375,1130,665,842,665
160624677.png,15,0.978234,716,70,965,70,965,297,716,297
160627710.png,21,0.918921,1118,77,1370,77,1370,338,1118,338
160627710.png,11,0.55016,753,142,1008,142,1008,411,753,411
160652274.png,15,0.982863,746,122,1000,122,1000,354,746,354
160715684.png,31,0.94158,746,160,995,160,995,409,746,409
160715684.png,27,0.612353,352,185,610,185,610,485,352,485
160723311.png,4,0.974512,1227,197,1484,197,1484,464,1227,464
160723311.png,21,0.864183,780,82,1031,82,1031,370,780,370
160745514.png,18,0.878139,737,123,991,123,991,353,737,353
160823859.png,18,0.942456,1060,164,1327,164,1327,402,1060,402
160824543.png,31,0.912452,1188,251,1449,251,1449,498,1188,498
160824543.png,11,0.70656,812,264,1074,264,1074,550,812,550
160824543.png,21,0.665405,812,264,1074,264,1074,550,812,550
160904447.png,16,0.562949,1189,245,1460,245,1460,519,1189,519
160909777.png,17,0.962729,1089,15,1335,15,1335,242,1089,242
160915276.png,7,0.651718,1101,25,1350,25,1350,250,1101,250
160915781.png,10,0.958352,1171,176,1437,176,1437,412,1171,412
160928829.png,28,0.967937,1131,77,1386,77,1386,340,1131,340
160936880.png,31,0.969179,445,514,713,514,713,787,445,787
160942509.png,21,0.701035,686,0,930,0,930,202,686,202
160959610.png,10,0.941042,448,661,737,661,737,933,448,933
160959613.png,31,0.901586,455,369,709,369,709,632,455,632
161006422.png,31,0.769161,427,391,675,391,675,655,427,655
161007744.png,31,0.916543,1112,77,1362,77,1362,316,1112,316
161009912.png,6,0.886617,1219,291,1487,291,1487,538,1219,538
161011311.png,27,0.961876,404,418,659,418,659,704,404,704
161026756.png,32,0.920339,408,140,651,140,651,401,408,401
161056915.png,27,0.960029,718,33,957,33,957,287,718,287
161058905.png,26,0.684011,1119,127,1364,127,1364,374,1119,374
161100459.png,8,0.982589,884,672,1167,672,1167,942,884,942
161100459.png,27,0.958421,1303,520,1594,520,1594,824,1303,824
161100459.png,11,0.859969,690,28,937,28,937,300,690,300
161121788.png,0,0.980004,668,56,914,56,914,283,668,283
161124581.png,33,0.97075,1319,470,1615,470,1615,762,1319,762
161152879.png,31,0.958712,1205,299,1476,299,1476,550,1205,550
161152879.png,17,0.889586,704,33,962,33,962,323,704,323
161252479.png,17,0.964399,1266,299,1557,299,1557,598,1266,598
161259649.png,7,0.979471,694,58,963,58,963,336,694,336
161317116.png,33,0.573684,1208,171,1476,171,1476,433,1208,433
161319363.png,21,0.954252,369,191,634,191,634,497,369,497
161340117.png,5,0.956255,472,440,748,440,748,701,472,701
161358987.png,12,0.618569,744,10,980,10,980,234,744,234
161403063.png,30,0.933523,406,342,659,342,659,596,406,596
161422263.png,27,0.951609,895,472,1165,472,1165,761,895,761
161423654.png,5,0.640591,1124,84,1379,84,1379,319,1124,319
161424413.png,14,0.964904,448,335,715,335,715,583,448,583
161455480.png,27,0.939756,672,16,908,16,908,273,672,273
161514250.png,15,0.957267,672,54,920,54,920,275,672,275
161523779.png,13,0.979973,487,156,738,156,738,388,487,388
161523779.png,13,0.569208,516,568,799,568,799,852,516,852
161528483.png,5,0.928412,450,403,704,403,704,662,450,662
161533783.png,6,0.79572,1263,457,1546,457,1546,711,1263,711
161544056.png,28,0.615509,669,0,911,0,911,219,669,219
161544056.png,24,0.530111,1165,150,1435,150,1435,422,1165,422
161548182.png,16,0.715241,706,116,954,116,954,352,706,352
161554951.png,4,0.970878,1007,693,1292,693,1292,1001,1007,1001
161554951.png,24,0.949639,1297,479,1594,479,1594,761,1297,761
161554951.png,24,0.866605,1293,365,1595,365,1595,760,1293,760
161630169.png,5,0.966714,768,373,1043,373,1043,636,768,636
161641752.png,21,0.975935,1073,0,1334,0,1334,268,1073,268
161655282.png,17,0.91757,1303,465,1620,465,1620,791,1303,791
161655282.png,28,0.814023,441,429,705,429,705,724,441,724
161705257.png,4,0.968669,1158,112,1406,112,1406,371,1158,371
161724283.png,17,0.877316,1113,20,1355,20,1355,247,1113,247
161733390.png,27,0.932892,740,49,976,49,976,305,740,305
161813927.png,0,0.943739,1017,0,1263,0,1263,199,1017,199
161821090.png,20,0.954541,431,544,687,544,687,810,431,810
161821090.png,24,0.826786,942,496,1225,496,1225,802,942,802
161824697.png,11,0.612564,1006,0,1261,0,1261,210,1006,210
161840898.png,11,0.908088,1073,0,1313,0,1313,164,1073,164
161840898.png,13,0.638972,817,386,1093,386,1093,668,817,668
161841293.png,1,0.813055,1098,0,1340,0,1340,217,1098,217
161841293.png,1,0.574461,852,483,1139,483,1139,769,852,769
161841293.png,13,0.500217,855,483,1136,483,1136,769,855,769
161845721.png,15,0.969161,439,501,692,501,692,757,439,757
161845721.png,27,0.61259,1476,829,1749,829,1749,1080,1476,1080
161856333.png,11,0.892329,698,103,956,103,956,339,698,339
161858321.png,30,0.967831,719,100,960,100,960,329,719,329
161954642.png,11,0.614336,1086,35,1337,35,1337,263,1086,263
161954855.png,1,0.630319,742,181,1000,181,1000,420,742,420
161954855.png,4,0.561083,742,180,999,180,999,420,742,420
161956093.png,27,0.951034,766,102,1006,102,1006,359,766,359
162008588.png,11,0.851374,1110,33,1362,33,1362,265,1110,265
162017959.png,27,0.969202,1133,130,1386,130,1386,390,1133,390
162020128.png,29,0.952135,1044,0,1280,0,1280,224,1044,224
162027067.png,12,0.952555,690,4,925,4,925,226,690,226
162036957.png,20,0.941256,1330,502,1624,502,1624,766,1330,766
162037220.png,20,0.928833,1395,623,1699,623,1699,900,1395,900
162037220.png,11,0.745509,717,8,965,8,965,264,717,264
162041258.png,31,0.949548,1093,93,1346,93,1346,332,1093,332
162049889.png,0,0.978473,720,55,967,55,967,283,720,283
162059590.png,18,0.923106,861,389,1134,389,1134,641,861,641
162059590.png,19,0.614373,861,389,1134,389,1134,641,861,641
162108953.png,13,0.515844,1121,95,1369,95,1369,318,1121,318
162109954.png,31,0.868251,1233,346,1508,346,1508,596,1233,596
162120622.png,32,0.881837,1339,518,1637,518,1637,814,1339,814
162145259.png,15,0.957133,738,83,986,83,986,309,738,309
162146172.png,15,0.945281,1278,491,1568,491,1568,754,1278,754
162146172.png,30,0.813798,1107,126,1359,126,1359,357,1107,357
162148657.png,4,0.5763,426,316,677,316,677,573,426,573
162149294.png,5,0.783906,686,20,933,20,933,236,686,236
162205789.png,7,0.973538,698,101,972,101,972,383,698,383
162206423.png,7,0.984269,732,179,1007,179,1007,467,732,467
162218855.png,20,0.967815,848,341,1114,341,1114,593,848,593
162218855.png,27,0.928372,974,602,1275,602,1275,987,974,987
162219423.png,20,0.96205,885,441,1163,441,1163,700,885,700
162219423.png,22,0.936679,736,68,961,68,961,302,736,302
162219423.png,11,0.760661,1022,762,1353,762,1353,1079,1022,1079
162235532.png,27,0.928947,1105,14,1343,14,1343,267,1105,267
162316155.png,4,0.946627,463,405,719,405,719,692,463,692
162325627.png,15,0.975407,700,1,942,1,942,227,700,227
162329266.png,31,0.936428,1151,192,1410,192,1410,439,1151,439
162329266.png,4,0.760081,264,2,515,2,515,231,264,231
162357299.png,31,0.947548,823,382,1086,382,1086,639,823,639
162357299.png,11,0.936292,319,94,566,94,566,367,319,367
162357299.png,11,0.929458,984,618,1213,618,1213,933,984,933
162418956.png,15,0.678292,1079,24,1334,24,1334,246,1079,246
162436858.png,27,0.954245,452,349,709,349,709,636,452,636
162436858.png,11,0.920887,1102,0,1347,0,1347,264,1102,264
162443956.png,32,0.944137,1104,108,1364,108,1364,366,1104,366
162457091.png,7,0.824759,715,29,972,29,972,275,715,275
162457091.png,21,0.816379,862,340,1132,340,1132,658,862,658
162457091.png,27,0.786687,1431,703,1759,703,1759,1049,1431,1049
162457091.png,28,0.640734,436,478,700,478,700,770,436,770
162457091.png,17,0.57815,1435,708,1761,708,1761,1049,1435,1049
162457091.png,15,0.529789,863,340,1132,340,1132,656,863,656
162511091.png,15,0.794216,924,636,1218,636,1218,909,924,909
162512260.png,21,0.969915,1125,120,1400,120,1400,416,1125,416
162517193.png,12,0.731295,709,5,942,5,942,198,709,198
162517193.png,17,0.640827,709,0,942,0,942,198,709,198
162533790.png,10,0.905151,767,253,1027,253,1027,500,767,500
162545338.png,27,0.952724,1117,81,1364,81,1364,338,1117,338
162600268.png,21,0.903832,820,269,1101,269,1101,582,820,582
162607801.png,27,0.943074,387,162,622,162,622,428,387,428
162618515.png,17,0.969231,974,699,1293,699,1293,1054,974,1054
162618515.png,27,0.94943,382,125,619,125,619,385,382,385
162725703.png,1,0.964834,1090,50,1341,50,1341,274,1090,274
162726096.png,27,0.917859,877,429,1150,429,1150,707,877,707
162726096.png,15,0.858014,689,44,934,44,934,266,689,266
162726096.png,6,0.7262,1316,588,1630,588,1630,869,1316,869
162727087.png,8,0.970232,477,670,754,670,754,936,477,936
162727998.png,1,0.944845,1228,347,1501,347,1501,599,1228,599
162747458.png,29,0.9029,385,174,620,174,620,423,385,423
162824434.png,28,0.905244,416,350,671,350,671,637,416,637
162824610.png,31,0.794297,1129,82,1377,82,1377,318,1129,318
162824610.png,17,0.510449,1129,79,1378,79,1378,318,1129,318
162828691.png,17,0.970821,679,146,921,146,921,381,679,381
162834828.png,15,0.978299,436,562,692,562,692,821,436,821
162847390.png,27,0.953847,1085,39,1328,39,1328,285,1085,285
162908695.png,17,0.863871,1369,614,1696,614,1696,929,1369,929
162908695.png,7,0.678033,1369,616,1697,616,1697,927,1369,927
162921030.png,32,0.559638,736,80,990,80,990,338,736,338
162922533.png,33,0.830805,965,633,1263,633,1263,941,965,941
162922533.png,7,0.821526,965,634,1263,634,1263,942,965,942
162924136.png,27,0.959747,368,157,608,157,608,419,368,419
162924136.png,26,0.569582,851,484,1123,484,1123,761,851,761
163002998.png,20,0.972034,430,392,660,392,660,648,430,648
163003038.png,32,0.975938,1054,0,1307,0,1307,138,1054,138
163003038.png,32,0.838673,710,16,954,16,954,263,710,263
163017168.png,27,0.960685,753,167,991,167,991,424,753,424
163053858.png,31,0.930546,1201,301,1467,301,1467,557,1201,557
163053858.png,6,0.602872,1202,300,1468,300,1468,557,1202,557
163102402.png,31,0.936732,424,470,671,470,671,744,424,744
163104462.png,17,0.961007,745,81,1002,81,1002,358,745,358
163126641.png,13,0.707202,440,402,660,402,660,651,440,651
163146870.png,14,0.957937,1200,332,1472,332,1472,581,1200,581
163150308.png,17,0.961489,1397,634,1713,634,1713,967,1397,967
163157229.png,13,0.893865,1403,657,1699,657,1699,926,1403,926
163157229.png,4,0.663251,815,220,1068,220,1068,452,815,452
163209672.png,31,0.781002,1003,0,1256,0,1256,128,1003,128
163209672.png,26,0.598987,421,388,665,388,665,707,421,707
163222265.png,30,0.97625,769,106,1012,106,1012,336,769,336
163222265.png,11,0.899136,317,114,560,114,560,349,317,349
163229333.png,7,0.977696,998,745,1297,745,1297,1054,998,1054
163229333.png,14,0.953644,789,319,1051,319,1051,564,789,564
163229333.png,27,0.91463,1338,335,1561,335,1561,623,1338,623
163238505.png,30,0.928086,316,141,555,141,555,376,316,376
163238505.png,17,0.789767,674,27,925,27,925,291,674,291
163244408.png,30,0.863555,345,147,585,147,585,382,345,382
163316198.png,21,0.955605,1096,23,1347,23,1347,276,1096,276
163316198.png,22,0.757588,845,441,1117,441,1117,726,845,726
163316198.png,27,0.500685,847,443,1118,443,1118,725,847,725
163336965.png,21,0.973806,1073,0,1335,0,1335,283,1073,283
163336965.png,33,0.725716,428,366,647,366,647,660,428,660
163338361.png,15,0.899152,688,37,932,37,932,267,688,267
163342533.png,21,0.979567,1189,227,1476,227,1476,532,1189,532
163356700.png,8,0.916286,1417,683,1707,683,1707,948,1417,948
163356700.png,11,0.581903,335,96,579,96,579,361,335,361
163357029.png,31,0.817818,682,5,942,5,942,256,682,256
163416812.png,15,0.594745,1404,648,1702,648,1702,910,1404,910
163416812.png,5,0.555371,1405,649,1701,649,1701,912,1405,912
163531837.png,13,0.934026,680,41,913,41,913,264,680,264
163624431.png,17,0.896866,1132,121,1391,121,1391,352,1132,352
163730466.png,25,0.759968,657,0,902,0,902,216,657,216
163741972.png,27,0.94537,422,186,676,186,676,449,422,449
163811373.png,7,0.586452,447,484,738,484,738,790,447,790
163812815.png,14,0.954016,389,432,652,432,652,690,389,690
163817171.png,21,0.936222,1121,525,1421,525,1421,846,1121,846
163833507.png,25,0.94242,1090,47,1344,47,1344,306,1090,306
163833507.png,6,0.716144,964,659,1267,659,1267,936,964,936
163837002.png,18,0.968079,893,511,1169,511,1169,771,893,771
163843467.png,17,0.970835,704,113,962,113,962,393,704,393
163843467.png,17,0.920471,1080,0,1329,0,1329,236,1080,236
163855098.png,4,0.976166,1203,242,1464,242,1464,513,1203,513
163908395.png,27,0.950898,418,456,673,456,673,740,418,740
163908395.png,21,0.888967,262,0,491,0,491,228,262,228
163915745.png,8,0.980327,1448,741,1749,741,1749,1017,1448,1017
163915745.png,27,0.947957,861,563,1150,563,1150,856,861,856
163915745.png,22,0.859166,411,588,686,588,686,889,411,889
163918278.png,29,0.952657,1053,82,1294,82,1294,320,1053,320
163958107.png,8,0.584046,387,288,643,288,643,521,387,521
164009444.png,7,0.981331,463,103,726,103,726,382,463,382
164028410.png,13,0.789102,492,684,775,684,775,953,492,953
164034400.png,0,0.977963,709,77,959,77,959,305,709,305
164043982.png,31,0.927317,726,279,989,279,989,522,726,522
164043982.png,27,0.924141,1237,376,1546,376,1546,665,1237,665
164043982.png,12,0.786234,442,562,708,562,708,823,442,823
164043982.png,27,0.77199,1279,451,1654,451,1654,883,1279,883
164043982.png,27,0.754176,1344,599,1654,599,1654,883,1344,883
164043982.png,17,0.722444,883,551,1185,551,1185,889,883,889
164043982.png,27,0.600308,691,14,943,14,943,276,691,276
164101171.png,10,0.963447,401,471,672,471,672,737,401,737
164104469.png,15,0.948031,442,483,710,483,710,741,442,741
164104469.png,27,0.588667,1474,795,1812,795,1812,1080,1474,1080
164120380.png,0,0.981985,411,439,664,439,664,695,411,695
164120380.png,15,0.940298,696,61,934,61,934,288,696,288
164128273.png,11,0.970325,734,126,993,126,993,408,734,408
164128273.png,13,0.970223,1070,106,1317,106,1317,338,1070,338
164129306.png,13,0.979098,1233,465,1508,465,1508,720,1233,720
164129306.png,24,0.84454,930,606,1221,606,1221,928,930,928
164129306.png,11,0.607957,933,607,1221,607,1221,927,933,927
164130701.png,31,0.840805,772,179,1025,179,1025,413,772,413
164152539.png,13,0.983867,562,695,842,695,842,964,562,964
164248107.png,11,0.938855,1097,35,1365,35,1365,307,1097,307
164304070.png,21,0.601506,1142,89,1403,89,1403,324,1142,324
164304070.png,5,0.59884,429,426,673,426,673,709,429,709
164405303.png,27,0.921278,1312,426,1614,426,1614,766,1312,766
164405303.png,27,0.918729,919,481,1148,481,1148,815,919,815
164405303.png,1,0.837305,740,78,990,78,990,307,740,307
164405303.png,27,0.78586,932,577,1159,577,1159,816,932,816
164431872.png,20,0.974941,428,511,687,511,687,778,428,778
164433909.png,20,0.584876,388,252,644,252,644,501,388,501
164517976.png,8,0.88137,504,702,783,702,783,967,504,967
164520979.png,4,0.929492,349,277,594,277,594,531,349,531
164520979.png,21,0.827141,520,735,809,735,809,1080,520,1080
164651423.png,1,0.931898,749,279,998,279,998,510,749,510
164651423.png,27,0.830466,1283,506,1564,506,1564,787,1283,787
164651423.png,8,0.777399,749,278,998,278,998,510,749,510
164653049.png,27,0.94006,1336,608,1645,608,1645,899,1336,899
164653049.png,1,0.773609,792,403,1049,403,1049,646,792,646
164704405.png,27,0.942104,350,381,605,381,605,664,350,664
164704405.png,24,0.822126,863,491,1149,491,1149,776,863,776
164704405.png,11,0.581655,864,491,1149,491,1149,776,864,776
164712115.png,0,0.970246,388,329,648,329,648,581,388,581
164712115.png,27,0.947045,957,630,1248,630,1248,947,957,947
164712115.png,24,0.795142,1466,783,1780,783,1780,1080,1466,1080
164714921.png,11,0.798671,496,635,778,635,778,914,496,914
164729079.png,10,0.858316,681,59,930,59,930,288,681,288
164735612.png,24,0.876226,363,207,628,207,628,507,363,507
164744010.png,15,0.978457,1211,318,1491,318,1491,562,1211,562
